,inputs,energy
1835,"[0.49658530950546265, 0.013568555936217308, 0.01018514670431614]",0.079134
1836,"[0.49658530950546265, 0.013568563386797905, 0.011390559375286102]",0.079275
1837,"[0.49658530950546265, 0.013568555936217308, 0.012821849435567856]",0.079435
1838,"[0.49658530950546265, 0.013568563386797905, 0.013568563386797905]",0.079513
1839,"[0.49658530950546265, 0.01005183719098568, 0.004991595167666674]",0.07839
1840,"[0.49658530950546265, 0.010051831603050232, 0.005037917755544186]",0.078384
1841,"[0.49658530950546265, 0.01005183719098568, 0.005418320186436176]",0.078433
1842,"[0.49658530950546265, 0.01005183719098568, 0.0057652778923511505]",0.078472
1843,"[0.49658530950546265, 0.010051831603050232, 0.006826226133853197]",0.078545
1844,"[0.49658530950546265, 0.01005183719098568, 0.007567340973764658]",0.078614
1845,"[0.49658530950546265, 0.010051831603050232, 0.00846670288592577]",0.07869
1846,"[0.49658530950546265, 0.01005183719098568, 0.009533379226922989]",0.078784
1847,"[0.49658530950546265, 0.0067379469983279705, 0.0033459661062806845]",0.078157
1848,"[0.49658530950546265, 0.0067379469983279705, 0.0033773519098758698]",0.078153
1849,"[0.49658530950546265, 0.0067379469983279705, 0.0034726145677268505]",0.078159
1850,"[0.49658530950546265, 0.006737950257956982, 0.004184919409453869]",0.078198
1851,"[0.49658530950546265, 0.0067379469983279705, 0.004588345065712929]",0.078228
1852,"[0.49658530950546265, 0.0067379469983279705, 0.006417270749807358]",0.078332
1853,"[0.49658530950546265, 0.0067379469983279705, 0.0067379469983279705]",0.078351
1854,"[0.49658530950546265, 0.004086771514266729, 0.00202943105250597]",0.078054
1855,"[0.49658530950546265, 0.004086771514266729, 0.002048681490123272]",0.078053
1856,"[0.49658530950546265, 0.004086771514266729, 0.002107111969962716]",0.07806
1857,"[0.49658530950546265, 0.00408676965162158, 0.002206735545769334]",0.078062
1858,"[0.49658530950546265, 0.004086773376911879, 0.002350851893424988]",0.078061
1859,"[0.49658530950546265, 0.00408676965162158, 0.0027910799253731966]",0.078092
1860,"[0.49658530950546265, 0.004086771514266729, 0.0034697791561484337]",0.078091
1861,"[0.49658530950546265, 0.004086771514266729, 0.003909419756382704]",0.078103
1862,"[0.4493289589881897, 0.44932904839515686, 0.20312955975532532]",0.321875
1863,"[0.4493289589881897, 0.4493290185928345, 0.20686429738998413]",0.323226
1864,"[0.4493289589881897, 0.44932883977890015, 0.2223486602306366]",0.328794
1865,"[0.4493289589881897, 0.44932883977890015, 0.23454858362674713]",0.333476
1866,"[0.4493289589881897, 0.4493290185928345, 0.29356056451797485]",0.361633
1867,"[0.4493289589881897, 0.44932883977890015, 0.3560101389884949]",0.408064
1868,"[0.4493289589881897, 0.40656980872154236, 0.18744632601737976]",0.24683
1869,"[0.4493289589881897, 0.40656962990760803, 0.21410197019577026]",0.256879
1870,"[0.4493289589881897, 0.40656962990760803, 0.22921566665172577]",0.263034
1871,"[0.4493289589881897, 0.40656983852386475, 0.24814578890800476]",0.271383
1872,"[0.4493289589881897, 0.4065696597099304, 0.2714816629886627]",0.282971
1873,"[0.4493289589881897, 0.4065696597099304, 0.2999439835548401]",0.299681
1874,"[0.4493289589881897, 0.40656954050064087, 0.3288821876049042]",0.320369
1875,"[0.4493289589881897, 0.40656980872154236, 0.36363711953163147]",0.351144
1876,"[0.4493289589881897, 0.36787939071655273, 0.16642087697982788]",0.190662
1877,"[0.4493289589881897, 0.36787936091423035, 0.16982370615005493]",0.191986
1878,"[0.4493289589881897, 0.3678794503211975, 0.1839982569217682]",0.197419
1879,"[0.4493289589881897, 0.3678794503211975, 0.19523675739765167]",0.201827
1880,"[0.4493289589881897, 0.36787936091423035, 0.2278815060853958]",0.21554
1881,"[0.4493289589881897, 0.36787956953048706, 0.3028760850429535]",0.256556
1882,"[0.4493289589881897, 0.36787936091423035, 0.332367479801178]",0.278538
1883,"[0.4493289589881897, 0.3328710198402405, 0.15383729338645935]",0.151508
1884,"[0.4493289589881897, 0.33287107944488525, 0.15931040048599243]",0.153664
1885,"[0.4493289589881897, 0.33287110924720764, 0.1672339141368866]",0.156819
1886,"[0.4493289589881897, 0.33287110924720764, 0.17788009345531464]",0.161085
1887,"[0.4493289589881897, 0.33287107944488525, 0.19161421060562134]",0.166693
1888,"[0.4493289589881897, 0.33287107944488525, 0.20890578627586365]",0.174062
1889,"[0.4493289589881897, 0.3328709006309509, 0.23033887147903442]",0.183746
1890,"[0.4493289589881897, 0.33287107944488525, 0.2566230297088623]",0.196826
1891,"[0.4493289589881897, 0.3328711986541748, 0.3032994270324707]",0.224952
1892,"[0.4493289589881897, 0.33287110924720764, 0.33287110924720764]",0.247182
1893,"[0.4493289589881897, 0.30119431018829346, 0.13632763922214508]",0.119672
1894,"[0.4493289589881897, 0.3011942505836487, 0.13933980464935303]",0.120938
1895,"[0.4493289589881897, 0.30119431018829346, 0.15192663669586182]",0.126032
1896,"[0.4493289589881897, 0.30119428038597107, 0.19122764468193054]",0.142378
1897,"[0.4493289589881897, 0.30119431018829346, 0.2115035355091095]",0.151295
1898,"[0.4493289589881897, 0.3011941909790039, 0.26536476612091064]",0.178067
1899,"[0.4493289589881897, 0.27253177762031555, 0.12245640903711319]",0.095662
1900,"[0.4493289589881897, 0.27253177762031555, 0.12338289618492126]",0.096102
1901,"[0.4493289589881897, 0.2725318968296051, 0.12619617581367493]",0.097313
1902,"[0.4493289589881897, 0.27253177762031555, 0.13099868595600128]",0.099256
1903,"[0.4493289589881897, 0.2725317180156708, 0.1379656344652176]",0.102118
1904,"[0.4493289589881897, 0.2725317180156708, 0.14735053479671478]",0.106007
1905,"[0.4493289589881897, 0.2725318968296051, 0.1748265027999878]",0.117501
1906,"[0.4493289589881897, 0.27253180742263794, 0.19388611614704132]",0.125685
1907,"[0.4493289589881897, 0.27253180742263794, 0.21730928122997284]",0.136152
1908,"[0.4493289589881897, 0.2725318670272827, 0.24225984513759613]",0.148134
1909,"[0.4493289589881897, 0.24659697711467743, 0.11080315709114075]",0.077079
1910,"[0.4493289589881897, 0.24659694731235504, 0.11166498064994812]",0.07748
1911,"[0.4493289589881897, 0.24659694731235504, 0.13399720191955566]",0.08681
1912,"[0.4493289589881897, 0.24659691751003265, 0.15966132283210754]",0.097486
1913,"[0.4493289589881897, 0.24659688770771027, 0.2209172248840332]",0.124096
1914,"[0.4493289589881897, 0.22313016653060913, 0.10763554275035858]",0.065319
1915,"[0.4493289589881897, 0.22313016653060913, 0.11366347968578339]",0.06784
1916,"[0.4493289589881897, 0.22313013672828674, 0.12179751694202423]",0.071224
1917,"[0.4493289589881897, 0.22313016653060913, 0.13234080374240875]",0.075575
1918,"[0.4493289589881897, 0.22313016653060913, 0.1456780731678009]",0.081077
1919,"[0.4493289589881897, 0.22313016653060913, 0.18268351256847382]",0.096392
1920,"[0.4493289589881897, 0.2018965780735016, 0.09370371699333191]",0.051344
1921,"[0.4493289589881897, 0.2018965631723404, 0.10312642902135849]",0.05522
1922,"[0.4493289589881897, 0.2018965631723404, 0.11066389083862305]",0.05833
1923,"[0.4493289589881897, 0.2018965184688568, 0.167151540517807]",0.081126
1924,"[0.4493289589881897, 0.2018965631723404, 0.2018965631723404]",0.095421
1925,"[0.4493289589881897, 0.182683527469635, 0.08208499848842621]",0.039893
1926,"[0.4493289589881897, 0.1826835572719574, 0.08276735246181488]",0.040216
1927,"[0.4493289589881897, 0.182683527469635, 0.08838765323162079]",0.042605
1928,"[0.4493289589881897, 0.1826835572719574, 0.10955438017845154]",0.051166
1929,"[0.4493289589881897, 0.18268361687660217, 0.12100294232368469]",0.055708
1930,"[0.4493289589881897, 0.1826835572719574, 0.13525673747062683]",0.061322
1931,"[0.4493289589881897, 0.18268351256847382, 0.1527688205242157]",0.068084
1932,"[0.4493289589881897, 0.1826835572719574, 0.16668540239334106]",0.073498
1933,"[0.4493289589881897, 0.182683527469635, 0.182683527469635]",0.07978
1934,"[0.4493289589881897, 0.16529887914657593, 0.07490217685699463]",0.031715
1935,"[0.4493289589881897, 0.16529883444309235, 0.07681293785572052]",0.032581
1936,"[0.4493289589881897, 0.16529884934425354, 0.08008163422346115]",0.033888
1937,"[0.4493289589881897, 0.16529884934425354, 0.08483695238828659]",0.035804
1938,"[0.4493289589881897, 0.16529884934425354, 0.0912640243768692]",0.038366
1939,"[0.4493289589881897, 0.16529884934425354, 0.09960801899433136]",0.041664
1940,"[0.4493289589881897, 0.16529884934425354, 0.12333257496356964]",0.050776
1941,"[0.4493289589881897, 0.16529889404773712, 0.13948872685432434]",0.056838
1942,"[0.4493289589881897, 0.1652989536523819, 0.15155664086341858]",0.061337
1943,"[0.4493289589881897, 0.16529884934425354, 0.16529884934425354]",0.066472
1944,"[0.4493289589881897, 0.14956864714622498, 0.06954140216112137]",0.02532
1945,"[0.4493289589881897, 0.14956870675086975, 0.07692596316337585]",0.028216
1946,"[0.4493289589881897, 0.149568572640419, 0.11238338053226471]",0.04165
1947,"[0.4493289589881897, 0.14956867694854736, 0.13773518800735474]",0.050786
1948,"[0.4493289589881897, 0.1353352814912796, 0.06081005185842514]",0.018161
1949,"[0.4493289589881897, 0.13533522188663483, 0.0613410621881485]",0.0184
1950,"[0.4493289589881897, 0.13533525168895721, 0.06571900844573975]",0.020146
1951,"[0.4493289589881897, 0.1353352814912796, 0.06974165886640549]",0.021686
1952,"[0.4493289589881897, 0.1353352814912796, 0.07518219947814941]",0.023732
1953,"[0.4493289589881897, 0.13533525168895721, 0.08224938064813614]",0.026387
1954,"[0.4493289589881897, 0.13533532619476318, 0.09120242297649384]",0.02968
1955,"[0.4493289589881897, 0.1353352814912796, 0.11601151525974274]",0.038482
1956,"[0.4493289589881897, 0.1353352814912796, 0.12512260675430298]",0.04162
1957,"[0.4493289589881897, 0.11648417264223099, 0.05233970284461975]",0.010535
1958,"[0.4493289589881897, 0.11648412048816681, 0.052806053310632706]",0.010735
1959,"[0.4493289589881897, 0.11648417264223099, 0.05422432720661163]",0.011331
1960,"[0.4493289589881897, 0.11648412048816681, 0.05665222182869911]",0.012215
1961,"[0.4493289589881897, 0.1164841502904892, 0.06018790230154991]",0.013509
1962,"[0.4493289589881897, 0.1164841502904892, 0.06497160345315933]",0.015233
1963,"[0.4493289589881897, 0.11648417264223099, 0.0790616124868393]",0.020231
1964,"[0.4493289589881897, 0.11648412048816681, 0.0888582244515419]",0.02359
1965,"[0.4493289589881897, 0.1164841502904892, 0.10086079686880112]",0.027599
1966,"[0.4493289589881897, 0.10025884956121445, 0.04504919797182083]",0.004397
1967,"[0.4493289589881897, 0.10025887191295624, 0.04670073837041855]",0.005056
1968,"[0.4493289589881897, 0.10025882720947266, 0.05192897468805313]",0.0069
1969,"[0.4493289589881897, 0.10025882720947266, 0.05612443760037422]",0.008336
1970,"[0.4493289589881897, 0.10025889426469803, 0.061576712876558304]",0.010189
1971,"[0.4493289589881897, 0.10025884956121445, 0.06848348677158356]",0.012503
1972,"[0.4493289589881897, 0.10025884956121445, 0.08758380264043808]",0.018623
1973,"[0.4493289589881897, 0.10025884956121445, 0.09361694753170013]",0.020498
1974,"[0.4493289589881897, 0.10025887191295624, 0.10025887191295624]",0.022522
1975,"[0.4493289589881897, 0.08629360795021057, 0.03877420723438263]",-0.000541
1976,"[0.4493289589881897, 0.08629362285137177, 0.04208042472600937]",0.000611
1977,"[0.4493289589881897, 0.08629360795021057, 0.05323699116706848]",0.004251
1978,"[0.4493289589881897, 0.08629358559846878, 0.06679403781890869]",0.008491
1979,"[0.4493289589881897, 0.08629358559846878, 0.07597850263118744]",0.01124
1980,"[0.4493289589881897, 0.08629362285137177, 0.08629362285137177]",0.01424
1981,"[0.4493289589881897, 0.07427360117435455, 0.03368532657623291]",-0.00445
1982,"[0.4493289589881897, 0.07427358627319336, 0.036260489374399185]",-0.003613
1983,"[0.4493289589881897, 0.07427353411912918, 0.038629911839962006]",-0.002872
1984,"[0.4493289589881897, 0.07427353411912918, 0.04183773323893547]",-0.001876
1985,"[0.4493289589881897, 0.07427356392145157, 0.046007029712200165]",-0.000602
1986,"[0.4493289589881897, 0.07427356392145157, 0.05128687247633934]",0.000974
1987,"[0.4493289589881897, 0.07427360117435455, 0.057845596224069595]",0.00289
1988,"[0.4493289589881897, 0.060810066759586334, 0.02732371911406517]",-0.008758
1989,"[0.4493289589881897, 0.06081005185842514, 0.027583571150898933]",-0.008655
1990,"[0.4493289589881897, 0.06081009283661842, 0.02837413363158703]",-0.008444
1991,"[0.4493289589881897, 0.060810066759586334, 0.0297284796833992]",-0.008029
1992,"[0.4493289589881897, 0.06081010773777962, 0.03170253708958626]",-0.00746
1993,"[0.4493289589881897, 0.060810066759586334, 0.037849366664886475]",-0.005716
1994,"[0.4493289589881897, 0.06081008166074753, 0.042247358709573746]",-0.004513
1995,"[0.4493289589881897, 0.06081005185842514, 0.04770651087164879]",-0.003034
1996,"[0.4493289589881897, 0.060810066759586334, 0.05436450615525246]",-0.001287
1997,"[0.4493289589881897, 0.049787066876888275, 0.02237076684832573]",-0.011908
1998,"[0.4493289589881897, 0.04978708177804947, 0.022586733102798462]",-0.011836
1999,"[0.4493289589881897, 0.04978708177804947, 0.026010671630501747]",-0.01092
2000,"[0.4493289589881897, 0.04978708177804947, 0.028232963755726814]",-0.010323
2001,"[0.4493289589881897, 0.049787066876888275, 0.034776147454977036]",-0.008665
2002,"[0.4493289589881897, 0.04076221212744713, 0.018315639346837997]",-0.014249
2003,"[0.4493289589881897, 0.04076223075389862, 0.019039969891309738]",-0.014057
2004,"[0.4493289589881897, 0.04076221212744713, 0.01997413858771324]",-0.013824
2005,"[0.4493289589881897, 0.040762223303318024, 0.021336082369089127]",-0.013499
2006,"[0.4493289589881897, 0.04076223075389862, 0.028609072789549828]",-0.011799
2007,"[0.4493289589881897, 0.040762193500995636, 0.03236721456050873]",-0.010935
2008,"[0.4493289589881897, 0.04076218232512474, 0.04076218232512474]",-0.009103
2009,"[0.4493289589881897, 0.03337327390909195, 0.014995579607784748]",-0.015973
2010,"[0.4493289589881897, 0.033373281359672546, 0.01636975258588791]",-0.015651
2011,"[0.4493289589881897, 0.03337327390909195, 0.017498327419161797]",-0.015402
2012,"[0.4493289589881897, 0.03337327390909195, 0.019026651978492737]",-0.015085
2013,"[0.4493289589881897, 0.03337327390909195, 0.023523740470409393]",-0.014144
2014,"[0.4493289589881897, 0.033373281359672546, 0.026634328067302704]",-0.013499
2015,"[0.4493289589881897, 0.033373259007930756, 0.033373259007930756]",-0.012158
2016,"[0.4493289589881897, 0.02472352609038353, 0.011220689862966537]",-0.017689
2017,"[0.4493289589881897, 0.024723518639802933, 0.011560571379959583]",-0.017628
2018,"[0.4493289589881897, 0.02472352609038353, 0.012143095955252647]",-0.017507
2019,"[0.4493289589881897, 0.024723537266254425, 0.012992490082979202]",-0.017349
2020,"[0.4493289589881897, 0.024723537266254425, 0.014142711646854877]",-0.017143
2021,"[0.4493289589881897, 0.024723518639802933, 0.01986236870288849]",-0.016143
2022,"[0.4493289589881897, 0.02472352609038353, 0.022697538137435913]",-0.01566
2023,"[0.4493289589881897, 0.02472352609038353, 0.02472352609038353]",-0.015328
2024,"[0.4493289589881897, 0.018315643072128296, 0.008313611149787903]",-0.018747
2025,"[0.4493289589881897, 0.018315643072128296, 0.008568822406232357]",-0.018692
2026,"[0.4493289589881897, 0.018315639346837997, 0.009644091129302979]",-0.01852
2027,"[0.4493289589881897, 0.018315643072128296, 0.013046550564467907]",-0.01803
2028,"[0.4493289589881897, 0.018315639346837997, 0.014798419550061226]",-0.017789
2029,"[0.4493289589881897, 0.013568563386797905, 0.006159607786685228]",-0.019348
2030,"[0.4493289589881897, 0.013568555936217308, 0.0063509028404951096]",-0.019324
2031,"[0.4493289589881897, 0.013568563386797905, 0.006678794976323843]",-0.019288
2032,"[0.4493289589881897, 0.013568555936217308, 0.009706239216029644]",-0.018939
2033,"[0.4493289589881897, 0.013568563386797905, 0.011017264798283577]",-0.018778
2034,"[0.4493289589881897, 0.013568555936217308, 0.012603439390659332]",-0.018596
2035,"[0.4493289589881897, 0.01005183719098568, 0.006423629820346832]",-0.01953
2036,"[0.4493289589881897, 0.01005183719098568, 0.007217444013804197]",-0.019462
2037,"[0.4493289589881897, 0.01005183719098568, 0.009381206706166267]",-0.019263
2038,"[0.4493289589881897, 0.0067379469983279705, 0.0030594714917242527]",-0.019933
2039,"[0.4493289589881897, 0.0067379469983279705, 0.003156603081151843]",-0.019921
2040,"[0.4493289589881897, 0.0067379469983279705, 0.0035658867564052343]",-0.019898
2041,"[0.4493289589881897, 0.006737950257956982, 0.003894540248438716]",-0.019881
2042,"[0.4493289589881897, 0.0067379469983279705, 0.005522302817553282]",-0.01977
2043,"[0.4493289589881897, 0.0067379469983279705, 0.006322786211967468]",-0.019735
2044,"[0.4493289589881897, 0.004086771514266729, 0.0018363044364377856]",-0.020032
2045,"[0.4493289589881897, 0.004086771514266729, 0.0018559083109721541]",-0.020032
2046,"[0.4493289589881897, 0.004086771514266729, 0.002017844934016466]",-0.020023
2047,"[0.4493289589881897, 0.004086773376911879, 0.002166967373341322]",-0.020019
2048,"[0.4493289589881897, 0.004086771514266729, 0.0029606351163238287]",-0.019991
2049,"[0.4065696597099304, 0.4065696895122528, 0.16643501818180084]",0.169855
2050,"[0.4065696597099304, 0.40656960010528564, 0.17575456202030182]",0.173496
