,inputs,energy
350,"[0.18268351256847382, 0.02727634087204933, 0.02727634087204933]",-0.15576
351,"[0.1353352814912796, 0.08208499848842621, 0.011108996346592903]",-0.141045
352,"[0.1353352814912796, 0.04809586703777313, 0.015634121373295784]",-0.133539
353,"[0.3678794503211975, 0.023903969675302505, 0.01345960795879364]",-0.121747
354,"[0.33287107944488525, 0.02448393777012825, 0.01302566472440958]",-0.147206
355,"[0.3011941909790039, 0.025064878165721893, 0.012601595371961594]",-0.161981
356,"[0.27253180742263794, 0.02564595453441143, 0.012187454849481583]",-0.169357
357,"[0.2463504821062088, 0.03690161556005478, 0.009090730920433998]",-0.171478
358,"[0.2463504821062088, 0.02623206377029419, 0.011779255233705044]",-0.171476
359,"[0.2463504821062088, 0.017233941704034805, 0.017233941704034805]",-0.171506
360,"[0.23480497300624847, 0.0377979651093483, 0.008875148370862007]",-0.171115
361,"[0.23480497300624847, 0.03668052330613136, 0.009063025936484337]",-0.171119
362,"[0.23480497300624847, 0.03364253789186478, 0.009642325341701508]",-0.171111
363,"[0.23480497300624847, 0.029448118060827255, 0.010659679770469666]",-0.17109
364,"[0.23480497300624847, 0.026510069146752357, 0.011588819324970245]",-0.171085
365,"[0.23480497300624847, 0.02493547648191452, 0.012189965695142746]",-0.171084
366,"[0.23480497300624847, 0.020729834213852882, 0.014327315613627434]",-0.171086
367,"[0.23480497300624847, 0.017161564901471138, 0.017161564901471138]",-0.171092
368,"[0.2018965184688568, 0.027380891144275665, 0.01100463792681694]",-0.165632
369,"[0.18268351256847382, 0.04285212233662605, 0.00782837811857462]",-0.160084
370,"[0.18268351256847382, 0.027953248471021652, 0.010630163364112377]",-0.159565
371,"[0.18268351256847382, 0.016750697046518326, 0.016750697046518326]",-0.159432
372,"[0.16529889404773712, 0.028520960360765457, 0.01026551891118288]",-0.152261
373,"[0.1353352814912796, 0.029638169333338737, 0.009565409272909164]",-0.135585
374,"[0.1353352814912796, 0.016194144263863564, 0.016194144263863564]",-0.135122
375,"[0.049787066876888275, 0.03456936776638031, 0.006619149353355169]",-0.060466
376,"[0.049787066876888275, 0.01395382359623909, 0.01395382359623909]",-0.054617
377,"[0.23480497300624847, 0.022925622761249542, 0.005383049603551626]",-0.172919
378,"[0.23480497300624847, 0.022263426333665848, 0.0054989769123494625]",-0.172909
379,"[0.23480497300624847, 0.02045617811381817, 0.005856428295373917]",-0.172899
380,"[0.23480497300624847, 0.017944440245628357, 0.006484036333858967]",-0.172889
381,"[0.23480497300624847, 0.0161739494651556, 0.007056982256472111]",-0.172883
382,"[0.23480497300624847, 0.015221437439322472, 0.007427503354847431]",-0.172885
383,"[0.23480497300624847, 0.012665190733969212, 0.00874332431703806]",-0.172889
384,"[0.23480497300624847, 0.010483537800610065, 0.010483537800610065]",-0.172899
385,"[0.3678794503211975, 0.00883548241108656, 0.004969636909663677]",-0.124247
386,"[0.33287107944488525, 0.009059491567313671, 0.004812825005501509]",-0.149767
387,"[0.3011941909790039, 0.009285463951528072, 0.004659681115299463]",-0.164567
388,"[0.2463504821062088, 0.013575345277786255, 0.003344292752444744]",-0.174154
389,"[0.2463504821062088, 0.009744799695909023, 0.004362916108220816]",-0.1741
390,"[0.2463504821062088, 0.006416827440261841, 0.006416827440261841]",-0.174103
391,"[0.23480497300624847, 0.013905096799135208, 0.0032649848144501448]",-0.173754
392,"[0.23480497300624847, 0.013510708697140217, 0.003336285939440131]",-0.173746
393,"[0.23480497300624847, 0.012431221082806587, 0.0035561281256377697]",-0.173734
394,"[0.23480497300624847, 0.01092340424656868, 0.003942052833735943]",-0.173712
395,"[0.23480497300624847, 0.009855362586677074, 0.004294216632843018]",-0.173695
396,"[0.23480497300624847, 0.009279015474021435, 0.004521855618804693]",-0.173692
397,"[0.23480497300624847, 0.007726486772298813, 0.005329463630914688]",-0.173695
398,"[0.23480497300624847, 0.006395136471837759, 0.006395136471837759]",-0.173698
399,"[0.18268351256847382, 0.01576441526412964, 0.002879899460822344]",-0.16216
400,"[0.18268351256847382, 0.010437523946166039, 0.0039484379813075066]",-0.162081
401,"[0.18268351256847382, 0.006271527148783207, 0.006271527148783207]",-0.162062
402,"[0.1353352814912796, 0.011138052679598331, 0.0035642615985125303]",-0.13777
403,"[0.1353352814912796, 0.006102727260440588, 0.006102727260440588]",-0.13773
404,"[0.049787066876888275, 0.013412307016551495, 0.002497371518984437]",-0.057223
405,"[0.049787066876888275, 0.005406499840319157, 0.005406499840319157]",-0.056937
406,"[0.23480497300624847, 0.008433867245912552, 0.0019803133327513933]",-0.174065
407,"[0.23480497300624847, 0.008198141120374203, 0.002024062443524599]",-0.174071
408,"[0.23480497300624847, 0.007551477290689945, 0.0021589475218206644]",-0.174057
409,"[0.23480497300624847, 0.00664466293528676, 0.002395686926320195]",-0.174045
410,"[0.23480497300624847, 0.005999830551445484, 0.002611632691696286]",-0.174031
411,"[0.23480497300624847, 0.005651012994349003, 0.0027511618100106716]",-0.174025
412,"[0.23480497300624847, 0.004708526190370321, 0.003245758358389139]",-0.174021
413,"[0.23480497300624847, 0.003897137241438031, 0.003897137241438031]",-0.174018
414,"[0.1353352814912796, 0.0044420943595469, 0.003155894111841917]",-0.138081
415,"[0.2463504821062088, 0.24613839387893677, 0.17868110537528992]",-0.062908
416,"[0.23554861545562744, 0.2348049134016037, 0.1333867460489273]",-0.093455
417,"[0.23480497300624847, 0.2331235557794571, 0.14262787997722626]",-0.088497
418,"[0.23480497300624847, 0.233274906873703, 0.17385712265968323]",-0.07013
419,"[0.2695368826389313, 0.23480503261089325, 0.09299814701080322]",-0.107844
420,"[0.24479064345359802, 0.23480500280857086, 0.11026223003864288]",-0.104991
421,"[0.2367851883172989, 0.2348049432039261, 0.12440839409828186]",-0.098444
422,"[0.23480497300624847, 0.2346959114074707, 0.1331285983324051]",-0.093759
423,"[0.24780181050300598, 0.24635042250156403, 0.12088362872600555]",-0.095703
424,"[0.29568222165107727, 0.23480486869812012, 0.07711353898048401]",-0.105638
425,"[0.2651313245296478, 0.23480503261089325, 0.08738258481025696]",-0.112384
426,"[0.24364672601222992, 0.23480486869812012, 0.10321813076734543]",-0.109248
427,"[0.23674634099006653, 0.23480500280857086, 0.11644810438156128]",-0.103046
428,"[0.2351207584142685, 0.23480500280857086, 0.12467402964830399]",-0.098588
429,"[0.2842298746109009, 0.23480500280857086, 0.0730953961610794]",-0.11297
430,"[0.25934553146362305, 0.23480509221553802, 0.08232569694519043]",-0.116909
431,"[0.24120067059993744, 0.2348048985004425, 0.096916064620018]",-0.113356
432,"[0.23557734489440918, 0.2348049432039261, 0.10930605232715607]",-0.107362
433,"[0.18406984210014343, 0.18268361687660217, 0.09034643322229385]",-0.124016
434,"[0.1353352814912796, 0.13169221580028534, 0.07399453222751617]",-0.11443
435,"[0.2774501442909241, 0.24635039269924164, 0.07342985272407532]",-0.112188
436,"[0.2597810924053192, 0.24635036289691925, 0.08178063482046127]",-0.114062
437,"[0.246626079082489, 0.2463504821062088, 0.09532538801431656]",-0.110297
438,"[0.2726457417011261, 0.23480486869812012, 0.06934276223182678]",-0.119584
439,"[0.25258082151412964, 0.23480480909347534, 0.0777144730091095]",-0.121364
440,"[0.2376861721277237, 0.23480509221553802, 0.0912138819694519]",-0.117319
441,"[0.20351245999336243, 0.2018965184688568, 0.09110476076602936]",-0.124674
442,"[0.2463810294866562, 0.18268351256847382, 0.05159376189112663]",-0.145136
443,"[0.21354065835475922, 0.18268360197544098, 0.06008199229836464]",-0.143423
444,"[0.1916205883026123, 0.18268351256847382, 0.07325528562068939]",-0.135152
445,"[0.18460479378700256, 0.182683527469635, 0.08439932763576508]",-0.127782
446,"[0.1828300952911377, 0.18268345296382904, 0.09140244871377945]",-0.123254
447,"[0.16662758588790894, 0.16529878973960876, 0.07843214273452759]",-0.127353
448,"[0.1353352814912796, 0.13392885029315948, 0.06839205324649811]",-0.118899
449,"[0.049787066876888275, 0.041806742548942566, 0.03714801371097565]",-0.045126
450,"[0.2611297070980072, 0.2348049432039261, 0.06582091748714447]",-0.125387
451,"[0.2451419085264206, 0.2348051369190216, 0.07347080111503601]",-0.125622
452,"[0.24981065094470978, 0.23480497300624847, 0.062504842877388]",-0.130431
453,"[0.2372615933418274, 0.23480500280857086, 0.06953801959753036]",-0.129595
454,"[0.2050035446882248, 0.18268349766731262, 0.053245000541210175]",-0.147558
455,"[0.18840375542640686, 0.18268351256847382, 0.06446700543165207]",-0.140359
456,"[0.18331560492515564, 0.182683527469635, 0.07423844188451767]",-0.134021
457,"[0.16693812608718872, 0.1652989387512207, 0.06861796230077744]",-0.133674
458,"[0.1365446001291275, 0.13533522188663483, 0.059109922498464584]",-0.125933
459,"[0.049787066876888275, 0.04057915881276131, 0.0334109328687191]",-0.046948
460,"[0.20481257140636444, 0.20189645886421204, 0.05291346460580826]",-0.147388
461,"[0.19389936327934265, 0.18268351256847382, 0.04750534147024155]",-0.150783
462,"[0.182804137468338, 0.16529889404773712, 0.04272353649139404]",-0.151853
463,"[0.1688021421432495, 0.1652989536523819, 0.05218229442834854]",-0.144332
464,"[0.1369110345840454, 0.13533532619476318, 0.05168715864419937]",-0.130962
465,"[0.049787066876888275, 0.043652988970279694, 0.027344292029738426]",-0.05206
466,"[0.16656795144081116, 0.16529883444309235, 0.03614872321486473]",-0.15384
467,"[0.049787066876888275, 0.0473075807094574, 0.02096877619624138]",-0.058824
468,"[0.1726035475730896, 0.1725616306066513, 0.03000962734222412]",-0.15906
469,"[0.17258766293525696, 0.17256172001361847, 0.02979099564254284]",-0.159206
470,"[0.05045577138662338, 0.049787066876888275, 0.014371098950505257]",-0.065652
471,"[0.3362164795398712, 0.05813426524400711, 0.019545696675777435]",-0.139675
472,"[0.3362164795398712, 0.05591638758778572, 0.020109115168452263]",-0.139742
473,"[0.3362164795398712, 0.05013288930058479, 0.02184951677918434]",-0.13988
474,"[0.3362164795398712, 0.042722638696432114, 0.024902503937482834]",-0.140028
475,"[0.3362164795398712, 0.035480085760354996, 0.029430318623781204]",-0.140111
476,"[0.24659697711467743, 0.06788093596696854, 0.01673923060297966]",-0.167068
477,"[0.24659697711467743, 0.06439723074436188, 0.017337922006845474]",-0.166999
478,"[0.24659697711467743, 0.05563053488731384, 0.019217584282159805]",-0.16681
479,"[0.24659697711467743, 0.04505573958158493, 0.022622451186180115]",-0.166624
480,"[0.24659697711467743, 0.03542441502213478, 0.027915319427847862]",-0.166535
481,"[0.13002870976924896, 0.09348071366548538, 0.012155180796980858]",-0.140907
482,"[0.13002870976924896, 0.08574201166629791, 0.012747019529342651]",-0.138427
483,"[0.13002870976924896, 0.06789679825305939, 0.014660813845694065]",-0.133208
484,"[0.13002870976924896, 0.04917232692241669, 0.018337862566113472]",-0.1291
485,"[0.33287107944488525, 0.07095736265182495, 0.02643490396440029]",-0.137677
486,"[0.1274539828300476, 0.10562855005264282, 0.016873367130756378]",-0.140601
487,"[0.386741042137146, 0.0780816525220871, 0.03019738383591175]",-0.091581
488,"[0.3678794503211975, 0.07808166742324829, 0.028724640607833862]",-0.11032
489,"[0.35879647731781006, 0.07808166742324829, 0.02801542356610298]",-0.11821
490,"[0.34993776679039, 0.0780816525220871, 0.027323724702000618]",-0.125258
491,"[0.33287107944488525, 0.07808166742324829, 0.025991132482886314]",-0.137048
492,"[0.3166367709636688, 0.07808166742324829, 0.02472352609038353]",-0.14623
493,"[0.1636541485786438, 0.07808166742324829, 0.012778392061591148]",-0.152482
494,"[0.12123797833919525, 0.0780816525220871, 0.009466463699936867]",-0.13337
495,"[0.08543495088815689, 0.07808166742324829, 0.0066709015518426895]",-0.113258
496,"[0.33287107944488525, 0.33287110924720764, 0.11080315709114075]",-0.01368
497,"[0.27253180742263794, 0.27253177762031555, 0.07427358627319336]",-0.104313
498,"[0.22313016653060913, 0.22313016653060913, 0.049787066876888275]",-0.145304
499,"[0.2018965184688568, 0.20189648866653442, 0.04076220095157623]",-0.154502
500,"[0.18268351256847382, 0.182683527469635, 0.03337326645851135]",-0.15861
501,"[0.17377394437789917, 0.17377394437789917, 0.03019738383591175]",-0.159167
502,"[0.16529889404773712, 0.16529887914657593, 0.027323724702000618]",-0.158899
503,"[0.1495686173439026, 0.14956864714622498, 0.022370774298906326]",-0.156347
504,"[0.12245643883943558, 0.12245640903711319, 0.014995579607784748]",-0.145512
505,"[0.10025884956121445, 0.10025882720947266, 0.01005183719098568]",-0.130317
506,"[0.08208499848842621, 0.08208499848842621, 0.0067379469983279705]",-0.113389
507,"[0.067205511033535, 0.06720549613237381, 0.004516580607742071]",-0.096303
508,"[0.049787066876888275, 0.049787066876888275, 0.0024787522852420807]",-0.072487
509,"[0.018315639346837997, 0.018315639346837997, 0.000335462624207139]",-0.021419
510,"[0.0067379469983279705, 0.0067379469983279705, 4.539993096841499e-05]",-0.004969
511,"[0.2752707898616791, 0.19398002326488495, 0.053397033363580704]",-0.135646
512,"[0.24171403050422668, 0.17906615138053894, 0.04328279197216034]",-0.150736
513,"[0.21224798262119293, 0.16529887914657593, 0.03508435934782028]",-0.157843
514,"[0.1863739788532257, 0.1525900959968567, 0.028438827022910118]",-0.159446
515,"[0.1636541485786438, 0.14085841178894043, 0.023052062839269638]",-0.157249
516,"[0.14370393753051758, 0.13002870976924896, 0.018685638904571533]",-0.152451
517,"[0.2952301502227783, 0.1755204200744629, 0.05181891471147537]",-0.131824
518,"[0.2566607594490051, 0.1636541485786438, 0.04200359433889389]",-0.149944
519,"[0.22313016653060913, 0.1525900959968567, 0.0340474508702755]",-0.158135
520,"[0.19398003816604614, 0.14227406680583954, 0.02759833261370659]",-0.159844
521,"[0.1274539828300476, 0.11532510817050934, 0.014698640443384647]",-0.14509
522,"[0.15259011089801788, 0.13265547156333923, 0.020241908729076385]",-0.154633
523,"[0.3042212426662445, 0.1541236788034439, 0.04688769578933716]",-0.133366
524,"[0.2644772529602051, 0.1466069519519806, 0.03877420723438263]",-0.151186
525,"[0.2299254834651947, 0.1394568681716919, 0.032064683735370636]",-0.158953
526,"[0.19988760352134705, 0.13265547156333923, 0.026516180485486984]",-0.160337
527,"[0.17377394437789917, 0.12618578970432281, 0.02192780189216137]",-0.157697
528,"[0.1313355267047882, 0.11417760699987411, 0.014995579607784748]",-0.146015
529,"[0.3134861886501312, 0.13669542968273163, 0.04285213351249695]",-0.133153
530,"[0.27253180742263794, 0.13133549690246582, 0.035793107002973557]",-0.151887
531,"[0.23692774772644043, 0.12618578970432281, 0.029896914958953857]",-0.159851
532,"[0.20597508549690247, 0.12123794853687286, 0.02497200109064579]",-0.161078
533,"[0.17906615138053894, 0.1164841502904892, 0.020858371630311012]",-0.158134
534,"[0.1353352814912796, 0.1075284332036972, 0.014552390202879906]",-0.145843
535,"[0.32955896854400635, 0.12123797833919525, 0.039955057203769684]",-0.127718
536,"[0.28365403413772583, 0.11765486001968384, 0.03337326645851135]",-0.151135
537,"[0.2441432923078537, 0.11417760699987411, 0.02787570096552372]",-0.160648
538,"[0.21013608574867249, 0.11080315709114075, 0.023283740505576134]",-0.161865
539,"[0.1808657944202423, 0.1075284332036972, 0.019448213279247284]",-0.158202
540,"[0.13398867845535278, 0.10126646608114243, 0.013568555936217308]",-0.144066
541,"[0.3362164795398712, 0.10645850002765656, 0.03579309955239296]",-0.127366
542,"[0.28938421607017517, 0.10435046255588531, 0.03019738383591175]",-0.151943
543,"[0.24907530844211578, 0.10228420794010162, 0.025476474314928055]",-0.161762
544,"[0.2143811136484146, 0.10025884956121445, 0.02149360254406929]",-0.162833
545,"[0.18451951444149017, 0.09827359020709991, 0.018133390694856644]",-0.158804
546,"[0.13669542968273163, 0.09442020952701569, 0.012906813994050026]",-0.143768
547,"[0.10126646608114243, 0.09071794152259827, 0.009186686016619205]",-0.126965
548,"[0.34300848841667175, 0.08981530368328094, 0.030807411298155785]",-0.127108
549,"[0.2952301502227783, 0.08981530368328094, 0.026516180485486984]",-0.152896
550,"[0.25410696864128113, 0.08981528878211975, 0.02282269299030304]",-0.16303
551,"[0.21871188282966614, 0.08981528878211975, 0.019643671810626984]",-0.163973
552,"[0.18824706971645355, 0.08981530368328094, 0.01690746657550335]",-0.159637
553,"[0.1394568532705307, 0.08981530368328094, 0.01252535730600357]",-0.144096
554,"[0.1033121794462204, 0.08981528878211975, 0.009279010817408562]",-0.127605
555,"[0.346455842256546, 0.07808166742324829, 0.02705184929072857]",-0.127682
556,"[0.29819726943969727, 0.07808166742324829, 0.023283740505576134]",-0.15432
557,"[0.2566607594490051, 0.07808166742324829, 0.020040499046444893]",-0.164606
558,"[0.220909982919693, 0.0780816525220871, 0.01724901981651783]",-0.165422
559,"[0.19013898074626923, 0.0780816525220871, 0.01484636776149273]",-0.1604
560,"[0.14085841178894043, 0.07808166742324829, 0.010998457670211792]",-0.14306
561,"[0.1043504849076271, 0.0780816525220871, 0.008147859945893288]",-0.124058
562,"[0.35345470905303955, 0.06788093596696854, 0.023992836475372314]",-0.124989
563,"[0.3042212426662445, 0.06788093596696854, 0.020650822669267654]",-0.154034
564,"[0.2618456482887268, 0.06788095086812973, 0.01777433417737484]",-0.165546
565,"[0.22537265717983246, 0.06788093596696854, 0.01529850997030735]",-0.166695
566,"[0.19398003816604614, 0.06788093596696854, 0.013167548924684525]",-0.161762
