,Ahalf,Y,Z,E
1993,0.3,0.779423,0.75,0.534708
1994,0.3,0.845723,0.607818,0.543638
1995,0.3,0.886327,0.456283,0.55625
1996,0.3,0.9,0.3,0.574505
1997,0.3,0.887412,0.15,0.600238
1998,0.3,0.848528,0.0,0.640076
1999,0.3,0.173648,1.284808,0.460863
2000,0.3,0.34202,1.239693,0.462089
2001,0.3,0.5,1.166025,0.464167
2002,0.3,0.642788,1.066044,0.467252
2003,0.3,0.766044,0.942788,0.471508
2004,0.3,0.866025,0.8,0.477276
2005,0.3,0.939693,0.64202,0.485103
2006,0.3,0.984808,0.473648,0.495791
2007,0.3,1.0,0.3,0.510814
2008,0.3,0.988686,0.15,0.529046
2009,0.3,0.0,1.4,0.418582
2010,0.3,0.191013,1.383289,0.419041
2011,0.3,0.376222,1.333662,0.420214
2012,0.3,0.55,1.252628,0.422231
2013,0.3,0.707066,1.142649,0.425154
2014,0.3,0.842649,1.007066,0.429149
2015,0.3,0.952628,0.85,0.434453
2016,0.3,1.033662,0.676222,0.441449
2017,0.3,1.083289,0.491013,0.450768
2018,0.3,1.1,0.3,0.463402
2019,0.3,1.089725,0.15,0.476685
2020,0.3,1.058301,0.0,0.494738
2021,0.3,0.0,1.5,0.386537
2022,0.3,0.208378,1.481769,0.386936
2023,0.3,0.410424,1.427631,0.388093
2024,0.3,0.6,1.33923,0.390023
2025,0.3,0.771345,1.219253,0.3928
2026,0.3,0.919253,1.071345,0.396566
2027,0.3,1.03923,0.9,0.401484
2028,0.3,1.127631,0.710424,0.407856
2029,0.3,1.181769,0.508378,0.416129
2030,0.3,1.2,0.3,0.426953
2031,0.3,1.190588,0.15,0.43695
2032,0.3,1.161895,0.0,0.449799
2033,0.3,0.0,1.6,0.36135
2034,0.3,0.225743,1.58025,0.361728
2035,0.3,0.444626,1.5216,0.362829
2036,0.3,0.65,1.425833,0.364658
2037,0.3,0.835624,1.295858,0.367271
2038,0.3,0.995858,1.135624,0.370798
2039,0.3,1.125833,0.95,0.375374
2040,0.3,1.2216,0.744626,0.381209
2041,0.3,1.28025,0.525743,0.388603
2042,0.3,1.3,0.3,0.398072
2043,0.3,1.291317,0.15,0.40581
2044,0.3,1.264911,0.0,0.41531
2045,0.3,0.243107,1.678731,0.341489
2046,0.3,0.478828,1.61557,0.342517
2047,0.3,0.7,1.512436,0.344258
2048,0.3,0.899903,1.372462,0.346691
2049,0.3,1.072462,1.199903,0.349968
2050,0.3,1.212436,1.0,0.35418
2051,0.3,1.31557,0.778828,0.35949
2052,0.3,1.378731,0.543107,0.366096
2053,0.3,1.4,0.3,0.374476
2054,0.3,1.391941,0.15,0.380657
2055,0.3,0.0,1.8,0.324594
2056,0.3,0.260472,1.777212,0.324953
2057,0.3,0.51303,1.709539,0.325924
2058,0.3,0.75,1.599038,0.327508
2059,0.3,0.964181,1.449067,0.329777
2060,0.3,1.149067,1.264181,0.332779
2061,0.3,1.299038,1.05,0.33664
2062,0.3,1.409539,0.81303,0.341431
2063,0.3,1.477212,0.560472,0.347321
2064,0.3,1.5,0.3,0.354714
2065,0.3,1.492481,0.15,0.359799
2066,0.3,1.469694,0.0,0.365608
2067,0.3,0.0,1.9,0.310913
2068,0.3,0.277837,1.875692,0.311254
2069,0.3,0.547232,1.803508,0.312147
2070,0.3,0.8,1.685641,0.313569
2071,0.3,1.02846,1.525671,0.315654
2072,0.3,1.225671,1.32846,0.318405
2073,0.3,1.385641,1.1,0.321917
2074,0.3,1.503508,0.847232,0.326216
2075,0.3,1.575692,0.577837,0.331493
2076,0.3,1.6,0.3,0.337898
2077,0.3,1.592953,0.15,0.34188
2078,0.3,1.571623,0.0,0.346339
2079,0.3,0.0,2.0,0.29943
2080,0.3,0.295202,1.974173,0.299737
2081,0.3,0.581434,1.897477,0.300567
2082,0.3,0.85,1.772243,0.301857
2083,0.3,1.092739,1.602276,0.303746
2084,0.3,1.302276,1.392739,0.306236
2085,0.3,1.472243,1.15,0.30939
2086,0.3,1.597477,0.881434,0.313291
2087,0.3,1.674173,0.595202,0.318001
2088,0.3,1.7,0.3,0.32366
2089,0.3,1.693369,0.15,0.326914
2090,0.3,1.67332,0.0,0.330578
2091,0.3,0.0,2.1,0.289741
2092,0.3,0.312567,2.072654,0.289993
2093,0.3,0.615636,1.991447,0.290763
2094,0.3,0.9,1.858846,0.291934
2095,0.3,1.157018,1.67888,0.293618
2096,0.3,1.37888,1.457018,0.295861
2097,0.3,1.558846,1.2,0.298694
2098,0.3,1.691447,0.915636,0.302196
2099,0.3,1.772654,0.612567,0.306403
2100,0.3,1.8,0.3,0.311421
2101,0.3,1.774824,0.0,0.317092
2102,0.3,0.0,2.2,0.281436
2103,0.3,0.329932,2.171135,0.281687
2104,0.3,0.649838,2.085416,0.282377
2105,0.3,0.95,1.945448,0.283423
2106,0.3,1.221296,1.755484,0.284933
2107,0.3,1.455484,1.521296,0.286968
2108,0.3,1.645448,1.25,0.289494
2109,0.3,1.785416,0.949838,0.292609
2110,0.3,1.871135,0.629932,0.296348
2111,0.3,1.9,0.3,0.300796
2112,0.3,1.876166,0.0,0.305514
2113,0.3,0.0,2.3,0.274325
2114,0.3,0.347296,2.269616,0.274566
2115,0.3,0.68404,2.179385,0.275165
2116,0.3,1.0,2.032051,0.276098
2117,0.3,1.285575,1.832089,0.277467
2118,0.3,1.532089,1.585575,0.279253
2119,0.3,1.732051,1.3,0.281532
2120,0.3,1.879385,0.98404,0.284304
2121,0.3,1.969616,0.647296,0.287623
2122,0.3,2.0,0.3,0.291549
2123,0.3,1.977372,0.0,0.295472
2124,0.3,0.0,2.45,0.265459
2125,0.3,0.373344,2.417337,0.265633
2126,0.3,0.735343,2.320339,0.266155
2127,0.3,1.075,2.161955,0.266959
2128,0.3,1.381993,1.946996,0.268095
2129,0.3,1.646996,1.681993,0.2696
2130,0.3,1.861955,1.375,0.271511
2131,0.3,2.020339,1.035343,0.273829
2132,0.3,2.117337,0.673344,0.276609
2133,0.3,2.15,0.3,0.279853
2134,0.3,2.128967,0.0,0.282822
2135,0.3,0.0,2.6,0.258339
2136,0.3,0.399391,2.565058,0.258486
2137,0.3,0.786646,2.461293,0.258906
2138,0.3,1.15,2.291858,0.259577
2139,0.3,1.478412,2.061902,0.260541
2140,0.3,1.761902,1.778412,0.261782
2141,0.3,1.991858,1.45,0.263365
2142,0.3,2.161293,1.086646,0.265296
2143,0.3,2.265058,0.699391,0.2676
2144,0.3,2.3,0.3,0.270279
2145,0.3,2.280351,0.0,0.272555
2146,0.3,0.0,2.75,0.252584
2147,0.3,0.425438,2.712779,0.252726
2148,0.3,0.837949,2.602247,0.253063
2149,0.3,1.225,2.421762,0.253617
2150,0.3,1.57483,2.176809,0.254409
2151,0.3,1.876809,1.87483,0.25545
2152,0.3,2.121762,1.525,0.256751
2153,0.3,2.302247,1.137949,0.25835
2154,0.3,2.412779,0.725438,0.260265
2155,0.3,2.45,0.3,0.262461
2156,0.3,2.431563,0.0,0.264206
2157,0.3,0.451485,2.8605,0.248072
2158,0.3,0.889252,2.743201,0.248351
2159,0.3,1.3,2.551666,0.248798
2160,0.3,1.671248,2.291716,0.249445
2161,0.3,1.991716,1.971248,0.250318
2162,0.3,2.251666,1.6,0.251381
2163,0.3,2.443201,1.189252,0.252702
2164,0.3,2.5605,0.751485,0.254276
2165,0.3,2.6,0.3,0.256085
2166,0.3,0.0,3.1,0.243179
2167,0.3,0.486215,3.057462,0.243257
2168,0.3,0.957656,2.931139,0.243468
2169,0.3,1.4,2.724871,0.243815
2170,0.3,1.799805,2.444924,0.244305
2171,0.3,2.144924,2.099805,0.244962
2172,0.3,2.424871,1.7,0.245781
2173,0.3,2.631139,1.257656,0.246787
2174,0.3,2.757462,0.786215,0.247979
2175,0.3,2.8,0.3,0.249368
2176,0.3,2.783882,0.0,0.250311
2177,0.3,0.0,3.3,0.239607
2178,0.3,0.520945,3.254423,0.239665
2179,0.3,1.02606,3.119078,0.239833
2180,0.3,1.5,2.898076,0.240089
2181,0.3,1.928363,2.598133,0.240463
2182,0.3,2.298133,2.228363,0.24097
2183,0.3,2.598076,1.8,0.241577
2184,0.3,2.819078,1.32606,0.242333
2185,0.3,2.954423,0.820945,0.243239
2186,0.3,3.0,0.3,0.244293
2187,0.3,2.984962,0.0,0.244961
2188,0.3,0.0,3.5,0.236973
2189,0.3,0.555674,3.451385,0.237011
2190,0.3,1.094464,3.307016,0.237132
2191,0.3,1.6,3.071281,0.237342
2192,0.3,2.05692,2.751342,0.237612
2193,0.3,2.451342,2.35692,0.23799
2194,0.3,2.771281,1.9,0.238453
2195,0.3,3.007016,1.394464,0.239022
2196,0.3,3.151385,0.855674,0.239704
2197,0.3,3.2,0.3,0.240495
2198,0.3,3.185906,0.0,0.24096
2199,0.3,0.590404,3.648346,0.235072
2200,0.3,1.162868,3.494955,0.235166
2201,0.3,1.7,3.244486,0.235328
2202,0.3,2.185478,2.904551,0.235529
2203,0.3,2.604551,2.485478,0.235796
2204,0.3,2.944486,2.0,0.236151
2205,0.3,3.194955,1.462868,0.236566
2206,0.3,3.348346,0.890404,0.237082
2207,0.3,3.4,0.3,0.237662
2208,0.3,0.0,4.0,0.233091
2209,0.3,0.642498,3.943789,0.233123
2210,0.3,1.265475,3.776863,0.233187
2211,0.3,1.85,3.504294,0.233288
2212,0.3,2.378314,3.134364,0.233421
2213,0.3,2.834364,2.678314,0.233593
2214,0.3,3.204294,2.15,0.233824
2215,0.3,3.476863,1.565475,0.234088
2216,0.3,3.643789,0.942498,0.234391
2217,0.3,3.7,0.3,0.234759
2218,0.3,3.687818,0.0,0.234934
2219,0.3,0.0,4.3,0.231956
2220,0.3,0.694593,4.239231,0.231974
2221,0.3,1.368081,4.05877,0.23202
2222,0.3,2.0,3.764102,0.232083
2223,0.3,2.57115,3.364178,0.232164
2224,0.3,3.064178,2.87115,0.232264
2225,0.3,3.464102,2.3,0.2324
2226,0.3,3.75877,1.668081,0.232567
2227,0.3,3.939231,0.994593,0.232752
2228,0.3,4.0,0.3,0.232968
2229,0.3,3.988734,0.0,0.233076
2230,0.3,0.0,4.6,0.231313
2231,0.3,0.746687,4.534673,0.231326
2232,0.3,1.470687,4.340678,0.23134
2233,0.3,2.15,4.023909,0.231369
2234,0.3,2.763987,3.593991,0.231418
2235,0.3,3.293991,3.063987,0.231476
2236,0.3,3.723909,2.45,0.231558
2237,0.3,4.040678,1.770687,0.231654
2238,0.3,4.234673,1.046687,0.231771
2239,0.3,4.3,0.3,0.231903
2240,0.3,4.289522,0.0,0.231959
2241,0.3,0.0,4.9,0.230932
2242,0.3,0.798782,4.830116,0.23094
2243,0.3,1.573293,4.622586,0.230929
2244,0.3,2.3,4.283717,0.230985
2245,0.3,2.956823,3.823804,0.230998
2246,0.3,3.523804,3.256823,0.231032
2247,0.3,3.983717,2.6,0.231075
2248,0.3,4.322586,1.873293,0.23113
2249,0.3,4.530116,1.098782,0.231191
2250,0.3,4.6,0.3,0.231274
2251,0.3,4.590207,0.0,0.231304
2252,0.3,0.0,5.3,0.230688
2253,0.3,0.868241,5.224039,0.230692
2254,0.3,1.710101,4.998463,0.230695
2255,0.3,2.5,4.630127,0.2307
2256,0.3,3.213938,4.130222,0.230718
2257,0.3,3.830222,3.513938,0.230725
2258,0.3,4.330127,2.8,0.230742
2259,0.3,4.698463,2.010101,0.230776
2260,0.3,4.924039,1.168241,0.230813
2261,0.3,5.0,0.3,0.230835
2262,0.3,4.990992,0.0,0.230846
2263,0.3,0.0,5.8,0.230595
2264,0.3,0.955065,5.716443,0.230593
2265,0.3,1.881111,5.468309,0.230591
2266,0.3,2.75,5.06314,0.230588
2267,0.3,3.535332,4.513244,0.230593
2268,0.3,4.213244,3.835332,0.23061
2269,0.3,4.76314,3.05,0.230614
2270,0.3,5.168309,2.181111,0.230619
2271,0.3,5.416443,1.255065,0.230634
2272,0.3,5.5,0.3,0.230619
2273,0.3,5.491812,0.0,0.230619
2274,0.35,0.121554,1.039365,0.541558
2275,0.35,0.239414,1.007785,0.542936
2276,0.35,0.35,0.956218,0.545341
2277,0.35,0.449951,0.886231,0.54956
2278,0.35,0.536231,0.799951,0.554962
2279,0.35,0.606218,0.7,0.56268
2280,0.35,0.657785,0.589414,0.573855
2281,0.35,0.689365,0.471554,0.590274
2282,0.35,0.7,0.35,0.614907
2283,0.35,0.690209,0.233333,0.650684
2284,0.35,0.659966,0.116667,0.700813
2285,0.35,0.606218,0.0,0.79414
2286,0.35,0.0,1.15,0.430996
2287,0.35,0.138919,1.137846,0.431471
2288,0.35,0.273616,1.101754,0.432805
2289,0.35,0.4,1.04282,0.435086
2290,0.35,0.51423,0.962836,0.438511
2291,0.35,0.612836,0.86423,0.443425
2292,0.35,0.69282,0.75,0.450358
2293,0.35,0.751754,0.623616,0.460202
2294,0.35,0.787846,0.488919,0.474313
2295,0.35,0.8,0.35,0.49517
2296,0.35,0.791447,0.233333,0.520798
2297,0.35,0.765216,0.116667,0.558398
2298,0.35,0.719375,0.0,0.616088
2299,0.35,0.0,1.25,0.354061
2300,0.35,0.156283,1.236327,0.35453
2301,0.35,0.307818,1.195723,0.355826
2302,0.35,0.45,1.129423,0.358022
2303,0.35,0.578509,1.03944,0.361276
2304,0.35,0.68944,0.928509,0.365821
2305,0.35,0.779423,0.8,0.372083
2306,0.35,0.845723,0.657818,0.380754
2307,0.35,0.886327,0.506283,0.392942
2308,0.35,0.9,0.35,0.410557
2309,0.35,0.892406,0.233333,0.429104
2310,0.35,0.869227,0.116667,0.455045
2311,0.35,0.829156,0.0,0.493273
2312,0.35,0.0,1.35,0.298541
2313,0.35,0.173648,1.334808,0.299012
2314,0.35,0.34202,1.289693,0.300248
2315,0.35,0.5,1.216025,0.302412
2316,0.35,0.642788,1.116044,0.305518
2317,0.35,0.766044,0.992788,0.309832
2318,0.35,0.866025,0.85,0.315644
2319,0.35,0.939693,0.69202,0.323476
2320,0.35,0.984808,0.523648,0.3342
2321,0.35,1.0,0.35,0.349226
2322,0.35,0.993171,0.233333,0.362889
2323,0.35,0.972397,0.116667,0.381026
2324,0.35,0.93675,0.0,0.406123
2325,0.35,0.0,1.45,0.257327
2326,0.35,0.191013,1.433289,0.257769
2327,0.35,0.376222,1.383662,0.259001
2328,0.35,0.55,1.302628,0.261095
2329,0.35,0.707066,1.192649,0.264096
2330,0.35,0.842649,1.057066,0.268207
2331,0.35,0.952628,0.9,0.273666
2332,0.35,1.033662,0.726222,0.280839
2333,0.35,1.083289,0.541013,0.290405
2334,0.35,1.1,0.35,0.303395
2335,0.35,1.08599,0.175,0.319859
2336,0.35,1.042833,0.0,0.343878
2337,0.35,0.0,1.55,0.225966
2338,0.35,0.208378,1.531769,0.22638
2339,0.35,0.410424,1.477631,0.227586
2340,0.35,0.6,1.38923,0.229581
2341,0.35,0.771345,1.269253,0.232432
2342,0.35,0.919253,1.121345,0.236345
2343,0.35,1.03923,0.95,0.241475
2344,0.35,1.127631,0.760424,0.24809
2345,0.35,1.181769,0.558378,0.256736
2346,0.35,1.2,0.35,0.268115
2347,0.35,1.187171,0.175,0.280792
2348,0.35,1.147824,0.0,0.297982
2349,0.35,0.0,1.65,0.201512
2350,0.35,0.225743,1.63025,0.201929
2351,0.35,0.444626,1.5716,0.203099
2352,0.35,0.65,1.475833,0.204979
2353,0.35,0.835624,1.345858,0.20772
2354,0.35,0.995858,1.185624,0.211364
2355,0.35,1.125833,1.0,0.216162
2356,0.35,1.2216,0.794626,0.222268
2357,0.35,1.28025,0.575743,0.230087
2358,0.35,1.3,0.35,0.240085
2359,0.35,1.288167,0.175,0.249981
2360,0.35,1.251998,0.0,0.262982
2361,0.35,0.0,1.75,0.182075
2362,0.35,0.243107,1.728731,0.182459
2363,0.35,0.478828,1.66557,0.183565
2364,0.35,0.7,1.562436,0.185328
2365,0.35,0.899903,1.422462,0.187891
2366,0.35,1.072462,1.249903,0.191373
2367,0.35,1.212436,1.05,0.195837
2368,0.35,1.31557,0.828828,0.201431
2369,0.35,1.378731,0.593107,0.20848
2370,0.35,1.4,0.35,0.217327
2371,0.35,1.389019,0.175,0.225143
2372,0.35,1.355544,0.0,0.234766
2373,0.35,0.0,1.85,0.166314
2374,0.35,0.260472,1.827212,0.166678
2375,0.35,0.51303,1.759539,0.1677
2376,0.35,0.75,1.649038,0.169341
2377,0.35,0.964181,1.499067,0.17177
2378,0.35,1.149067,1.314181,0.174978
2379,0.35,1.299038,1.1,0.179053
2380,0.35,1.409539,0.86303,0.18422
2381,0.35,1.477212,0.610472,0.190579
2382,0.35,1.5,0.35,0.198431
2383,0.35,1.489757,0.175,0.204761
2384,0.35,1.458595,0.0,0.212369
2385,0.35,0.0,1.95,0.153365
2386,0.35,0.277837,1.925692,0.153712
2387,0.35,0.547232,1.853508,0.15465
2388,0.35,0.8,1.735641,0.156154
2389,0.35,1.02846,1.575671,0.158352
2390,0.35,1.225671,1.37846,0.161308
2391,0.35,1.385641,1.15,0.165077
2392,0.35,1.503508,0.897232,0.169755
2393,0.35,1.575692,0.627837,0.17547
2394,0.35,1.6,0.35,0.182501
2395,0.35,1.590401,0.175,0.187695
2396,0.35,1.561249,0.0,0.19377
2397,0.35,0.0,2.05,0.142578
2398,0.35,0.295202,2.024173,0.142859
2399,0.35,0.581434,1.947477,0.143751
2400,0.35,0.85,1.822243,0.145135
2401,0.35,1.092739,1.652276,0.147116
2402,0.35,1.302276,1.442739,0.149796
2403,0.35,1.472243,1.2,0.15321
2404,0.35,1.597477,0.931434,0.157456
2405,0.35,1.674173,0.645202,0.162604
2406,0.35,1.7,0.35,0.168864
2407,0.35,1.690969,0.175,0.173146
2408,0.35,1.66358,0.0,0.178066
2409,0.35,0.0,2.15,0.133439
2410,0.35,0.312567,2.122654,0.133706
2411,0.35,0.615636,2.041447,0.134538
2412,0.35,0.9,1.908846,0.135791
2413,0.35,1.157018,1.72888,0.137585
2414,0.35,1.37888,1.507018,0.140003
2415,0.35,1.558846,1.25,0.143081
2416,0.35,1.691447,0.965636,0.146891
2417,0.35,1.772654,0.662567,0.15152
2418,0.35,1.8,0.35,0.1571
2419,0.35,1.791473,0.175,0.160664
2420,0.35,1.765644,0.0,0.16466
2421,0.35,0.0,2.25,0.125696
2422,0.35,0.329932,2.221135,0.125956
2423,0.35,0.649838,2.135416,0.126689
2424,0.35,0.95,1.995448,0.127797
2425,0.35,1.221296,1.805484,0.129446
2426,0.35,1.455484,1.571296,0.131603
2427,0.35,1.645448,1.3,0.134372
2428,0.35,1.785416,0.999838,0.137789
2429,0.35,1.871135,0.679932,0.141867
2430,0.35,1.9,0.35,0.146872
2431,0.35,1.891924,0.175,0.149827
2432,0.35,1.867485,0.0,0.153133
2433,0.35,0.0,2.35,0.119065
2434,0.35,0.347296,2.319616,0.119297
2435,0.35,0.68404,2.229385,0.119948
2436,0.35,1.0,2.082051,0.120955
2437,0.35,1.285575,1.882089,0.12242
2438,0.35,1.532089,1.635575,0.124368
2439,0.35,1.732051,1.35,0.126845
2440,0.35,1.879385,1.03404,0.129892
2441,0.35,1.969616,0.697296,0.13352
2442,0.35,2.0,0.35,0.137936
2443,0.35,1.992329,0.175,0.140421
2444,0.35,1.969137,0.0,0.143159
2445,0.35,0.0,2.5,0.110804
2446,0.35,0.373344,2.467337,0.110999
2447,0.35,0.735343,2.370339,0.111542
2448,0.35,1.075,2.211955,0.112405
2449,0.35,1.381993,1.996996,0.113632
2450,0.35,1.646996,1.731993,0.115249
2451,0.35,1.861955,1.425,0.117336
2452,0.35,2.020339,1.085343,0.119889
2453,0.35,2.117337,0.723344,0.122972
2454,0.35,2.15,0.35,0.126605
2455,0.35,2.12132,0.0,0.130579
2456,0.35,0.0,2.65,0.104155
2457,0.35,0.399391,2.615058,0.104334
2458,0.35,0.786646,2.511293,0.104789
2459,0.35,1.15,2.341858,0.105497
2460,0.35,1.478412,2.111902,0.106529
2461,0.35,1.761902,1.828412,0.107882
2462,0.35,1.991858,1.5,0.109597
2463,0.35,2.161293,1.136646,0.11173
2464,0.35,2.265058,0.749391,0.114296
2465,0.35,2.3,0.35,0.117314
2466,0.35,2.273214,0.0,0.120362
2467,0.35,0.0,2.8,0.098815
2468,0.35,0.425438,2.762779,0.098951
2469,0.35,0.837949,2.652247,0.099332
2470,0.35,1.225,2.471762,0.099914
2471,0.35,1.57483,2.226809,0.100763
2472,0.35,1.876809,1.92483,0.101893
2473,0.35,2.121762,1.575,0.103328
2474,0.35,2.302247,1.187949,0.10509
2475,0.35,2.412779,0.775438,0.1072
2476,0.35,2.45,0.35,0.109695
2477,0.35,2.424871,0.0,0.112035
2478,0.35,0.0,2.95,0.094494
2479,0.35,0.451485,2.9105,0.094611
2480,0.35,0.889252,2.793201,0.094908
2481,0.35,1.3,2.601666,0.095392
2482,0.35,1.671248,2.341716,0.096085
2483,0.35,1.991716,2.021248,0.097026
2484,0.35,2.251666,1.65,0.098202
2485,0.35,2.443201,1.239252,0.099661
2486,0.35,2.5605,0.801485,0.101399
2487,0.35,2.6,0.35,0.103453
2488,0.35,2.576335,0.0,0.10526
2489,0.35,0.0,3.15,0.089984
2490,0.35,0.486215,3.107462,0.090084
2491,0.35,0.957656,2.981139,0.090301
2492,0.35,1.4,2.774871,0.090677
2493,0.35,1.799805,2.494924,0.091218
2494,0.35,2.144924,2.149805,0.091928
2495,0.35,2.424871,1.75,0.092831
2496,0.35,2.631139,1.307656,0.093944
2497,0.35,2.757462,0.836215,0.095282
2498,0.35,2.8,0.35,0.096848
2499,0.35,2.778039,0.0,0.098134
2500,0.35,0.0,3.35,0.086635
2501,0.35,0.520945,3.304423,0.086697
2502,0.35,1.02606,3.169078,0.086857
2503,0.35,1.5,2.948076,0.087156
2504,0.35,1.928363,2.648133,0.087567
2505,0.35,2.298133,2.278363,0.088114
2506,0.35,2.598076,1.85,0.088796
2507,0.35,2.819078,1.37606,0.089635
2508,0.35,2.954423,0.870945,0.090653
2509,0.35,3.0,0.35,0.091849
2510,0.35,2.979513,0.0,0.092753
2511,0.35,0.0,3.55,0.084146
2512,0.35,0.555674,3.501385,0.084192
2513,0.35,1.094464,3.357016,0.084307
2514,0.35,1.6,3.121281,0.08453
2515,0.35,2.05692,2.801342,0.084833
2516,0.35,2.451342,2.40692,0.085256
2517,0.35,2.771281,1.95,0.085766
2518,0.35,3.007016,1.444464,0.086405
2519,0.35,3.151385,0.905674,0.087174
2520,0.35,3.2,0.35,0.088071
2521,0.35,3.180802,0.0,0.088706
2522,0.35,0.0,3.75,0.082324
2523,0.35,0.590404,3.698346,0.082356
2524,0.35,1.162868,3.544955,0.08243
2525,0.35,1.7,3.294486,0.082621
2526,0.35,2.185478,2.954551,0.082842
2527,0.35,2.604551,2.535478,0.083132
2528,0.35,2.944486,2.05,0.083522
2529,0.35,3.194955,1.512868,0.084
2530,0.35,3.348346,0.940404,0.084578
2531,0.35,3.4,0.35,0.085247
2532,0.35,3.381937,0.0,0.085699
2533,0.35,0.0,4.05,0.080459
2534,0.35,0.642498,3.993789,0.080492
2535,0.35,1.265475,3.826863,0.080571
2536,0.35,1.85,3.554294,0.080674
2537,0.35,2.378314,3.184364,0.080815
2538,0.35,2.834364,2.728314,0.081007
2539,0.35,3.204294,2.2,0.08124
2540,0.35,3.476863,1.615475,0.081547
2541,0.35,3.643789,0.992498,0.081907
2542,0.35,3.7,0.35,0.082333
2543,0.35,3.683409,0.0,0.082586
2544,0.35,0.0,4.35,0.079365
2545,0.35,0.694593,4.289231,0.07939
2546,0.35,1.368081,4.10877,0.079447
2547,0.35,2.0,3.814102,0.079514
2548,0.35,2.57115,3.414178,0.079599
2549,0.35,3.064178,2.92115,0.079712
2550,0.35,3.464102,2.35,0.07986
2551,0.35,3.75877,1.718081,0.080046
2552,0.35,3.939231,1.044593,0.080253
2553,0.35,4.0,0.35,0.080516
2554,0.35,3.984658,0.0,0.08066
2555,0.35,0.0,4.65,0.078771
2556,0.35,0.746687,4.584673,0.078764
2557,0.35,1.470687,4.390678,0.078782
2558,0.35,2.15,4.073909,0.078818
2559,0.35,2.763987,3.643991,0.078873
2560,0.35,3.293991,3.113987,0.078944
2561,0.35,3.723909,2.5,0.079034
2562,0.35,4.040678,1.820687,0.079134
2563,0.35,4.234673,1.096687,0.079275
2564,0.35,4.3,0.35,0.079435
2565,0.35,4.285732,0.0,0.079513
2566,0.35,0.0,4.95,0.07839
2567,0.35,0.798782,4.880116,0.078384
2568,0.35,1.573293,4.672586,0.078406
2569,0.35,2.3,4.333717,0.078433
2570,0.35,2.956823,3.873804,0.078472
2571,0.35,3.523804,3.306823,0.078505
2572,0.35,3.983717,2.65,0.078545
2573,0.35,4.322586,1.923293,0.078614
2574,0.35,4.530116,1.148782,0.07869
2575,0.35,4.6,0.35,0.078784
2576,0.35,4.586665,0.0,0.078827
2577,0.35,0.0,5.35,0.078157
2578,0.35,0.868241,5.274039,0.078153
2579,0.35,1.710101,5.048463,0.078159
2580,0.35,2.5,4.680127,0.078159
2581,0.35,3.213938,4.180222,0.078192
2582,0.35,3.830222,3.563938,0.078198
2583,0.35,4.330127,2.85,0.078228
2584,0.35,4.698463,2.060101,0.078249
2585,0.35,4.924039,1.218241,0.078299
2586,0.35,5.0,0.35,0.078332
2587,0.35,4.987735,0.0,0.078351
2588,0.35,0.0,5.85,0.078054
2589,0.35,0.955065,5.766443,0.078053
2590,0.35,1.881111,5.518309,0.07806
2591,0.35,2.75,5.11314,0.078062
2592,0.35,3.535332,4.563244,0.078061
2593,0.35,4.213244,3.885332,0.078067
2594,0.35,4.76314,3.1,0.078092
2595,0.35,5.168309,2.231111,0.078116
2596,0.35,5.416443,1.305065,0.078091
2597,0.35,5.5,0.35,0.078103
2598,0.35,5.488852,0.0,0.07811
2599,0.4,0.138919,1.187846,0.321875
2600,0.4,0.273616,1.151754,0.323226
2601,0.4,0.51423,1.012836,0.328794
2602,0.4,0.612836,0.91423,0.333476
2603,0.4,0.751754,0.673616,0.348888
2604,0.4,0.787846,0.538919,0.361633
2605,0.4,0.788811,0.266667,0.408064
2606,0.4,0.754247,0.133333,0.451899
2607,0.4,0.0,1.3,0.245033
2608,0.4,0.156283,1.286327,0.245491
2609,0.4,0.307818,1.245723,0.24683
2610,0.4,0.45,1.179423,0.249081
2611,0.4,0.578509,1.08944,0.252365
2612,0.4,0.68944,0.978509,0.256879
2613,0.4,0.779423,0.85,0.263034
2614,0.4,0.845723,0.707818,0.271383
2615,0.4,0.886327,0.556283,0.282971
2616,0.4,0.9,0.4,0.299681
2617,0.4,0.890069,0.266667,0.320369
2618,0.4,0.859586,0.133333,0.351144
2619,0.4,0.806226,0.0,0.400367
2620,0.4,0.173648,1.384808,0.190662
2621,0.4,0.34202,1.339693,0.191986
2622,0.4,0.642788,1.166044,0.197419
2623,0.4,0.766044,1.042788,0.201827
2624,0.4,0.939693,0.74202,0.21554
2625,0.4,0.984808,0.573648,0.226121
2626,0.4,0.991071,0.266667,0.256556
2627,0.4,0.963789,0.133333,0.278538
2628,0.4,0.0,1.5,0.149767
2629,0.4,0.191013,1.483289,0.150207
2630,0.4,0.376222,1.433662,0.151508
2631,0.4,0.55,1.352628,0.153664
2632,0.4,0.707066,1.242649,0.156819
2633,0.4,0.842649,1.107066,0.161085
2634,0.4,0.952628,0.95,0.166693
2635,0.4,1.033662,0.776222,0.174062
2636,0.4,1.083289,0.591013,0.183746
2637,0.4,1.1,0.4,0.196826
2638,0.4,1.091889,0.266667,0.208921
2639,0.4,1.067187,0.133333,0.224952
2640,0.4,1.024695,0.0,0.247182
2641,0.4,0.208378,1.581769,0.119672
2642,0.4,0.410424,1.527631,0.120938
2643,0.4,0.771345,1.319253,0.126032
2644,0.4,0.919253,1.171345,0.130122
2645,0.4,1.127631,0.810424,0.142378
